feature,method,model,score,score_type,selected,Method
% County Infected 09/28/20,SFS,KNN,0.0,N/A,0,SFS - KNN
% County Deaths 09/28/20,SFS,KNN,0.0,N/A,0,SFS - KNN
% County Infected 10/30/20,SFS,KNN,1.0,N/A,1,SFS - KNN
% County Deaths 10/30/20,SFS,KNN,1.0,N/A,1,SFS - KNN
% County Infected 01/29/21,SFS,KNN,0.0,N/A,0,SFS - KNN
% County Deaths 01/29/21,SFS,KNN,0.0,N/A,0,SFS - KNN
% On Campus 09/28/20,SFS,KNN,1.0,N/A,1,SFS - KNN
% On Campus 10/30/20,SFS,KNN,1.0,N/A,1,SFS - KNN
% On Campus 01/29/21,SFS,KNN,1.0,N/A,1,SFS - KNN
% White Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Black Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Asian Pop 10,SFS,KNN,1.0,N/A,1,SFS - KNN
% Hispanic Pop 10,SFS,KNN,1.0,N/A,1,SFS - KNN
% Male Pop 10,SFS,KNN,1.0,N/A,1,SFS - KNN
% Female Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 0-4 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 5-9 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 10-14 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 15-19 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 20-24 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 25-34 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 35-44 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 45-54 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 55-64 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 65-74 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 75-84 Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Age 85-Up Pop 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% HH 1 Male 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% HH 1 Female 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% HH Married-Child 10,SFS,KNN,1.0,N/A,1,SFS - KNN
% HH Married-noChild 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% HH Male-Child 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% HH Female-Child 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Housing Vacant 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Housing Owner Occup 10,SFS,KNN,0.0,N/A,0,SFS - KNN
% Housing Renter Occup 10,SFS,KNN,0.0,N/A,0,SFS - KNN
Total Schools Diff,SFS,KNN,0.0,N/A,0,SFS - KNN
% Operational Schools Diff,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_11-City: Large,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_12-City: Mid-size,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_13-City: Small,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_21-Suburb: Large,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_22-Suburb: Mid-size,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_23-Suburb: Small,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_31-Town: Fringe,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_32-Town: Distant,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_33-Town: Remote,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_41-Rural: Fringe,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_42-Rural: Distant,SFS,KNN,1.0,N/A,1,SFS - KNN
Locale_43-Rural: Remote,SFS,KNN,0.0,N/A,0,SFS - KNN
Total Students 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Total Students 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Labor Force Diff,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Employed Diff,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Unemployed Level Diff,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Unemployed Rate Diff,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Median Age 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Median Age Male 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Median Age Female 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
# of Households 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Avg Household Size 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
# of Families 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Avg Family Size 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
# of Housing Units 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
County Population,SFS,Ridge,0.0,N/A,0,SFS - Ridge
CARES ESSER I 20,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% School-wide Title I 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% School-wide Title I 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Title I Eligible School 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Title I Eligible School 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Teachers:Students 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Teachers:Students 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Staff:Students 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Staff:Students 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Free Lunch 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Free Lunch 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Reduced-price Lunch 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Reduced-price Lunch 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Asian or Asian/Pacific Islander Students 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Asian or Asian/Pacific Islander Students 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Hispanic Students 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Hispanic Students 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Black or African American Students 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Black or African American Students 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% White Students 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% White Students 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Grades 1-8 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Grades 1-8 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Grades 9-12 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Grades 9-12 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Prek 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Prek 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% K 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% K 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% ADA 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% ADA 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 3 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 4 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 5 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 6 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Students Tested Math - Grade 7 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 8 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Students Tested Math - Grade 3 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Students Tested Math - Grade 4 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 5 2020-2021,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Students Tested Math - Grade 6 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 7 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Students Tested Math - Grade 8 2020-2021,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Average Score Math All Grade 3 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Average Score Math All Grade 4 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Average Score Math All Grade 5 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Average Score Math All Grade 6 2018-2019,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Average Score Math All Grade 7 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Average Score Math All Grade 8 2018-2019,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% County Infected 09/28/20,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% County Deaths 09/28/20,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% County Infected 10/30/20,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% County Deaths 10/30/20,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% County Infected 01/29/21,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% County Deaths 01/29/21,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% On Campus 09/28/20,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% On Campus 10/30/20,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% On Campus 01/29/21,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% White Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Black Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Asian Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Hispanic Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Male Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Female Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Age 0-4 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 5-9 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 10-14 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 15-19 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 20-24 Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Age 25-34 Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Age 35-44 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 45-54 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 55-64 Pop 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Age 65-74 Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Age 75-84 Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Age 85-Up Pop 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% HH 1 Male 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% HH 1 Female 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% HH Married-Child 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% HH Married-noChild 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% HH Male-Child 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% HH Female-Child 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Housing Vacant 10,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Housing Owner Occup 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
% Housing Renter Occup 10,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Total Schools Diff,SFS,Ridge,1.0,N/A,1,SFS - Ridge
% Operational Schools Diff,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Locale_11-City: Large,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Locale_12-City: Mid-size,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_13-City: Small,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Locale_21-Suburb: Large,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_22-Suburb: Mid-size,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_23-Suburb: Small,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_31-Town: Fringe,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_32-Town: Distant,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_33-Town: Remote,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_41-Rural: Fringe,SFS,Ridge,1.0,N/A,1,SFS - Ridge
Locale_42-Rural: Distant,SFS,Ridge,0.0,N/A,0,SFS - Ridge
Locale_43-Rural: Remote,SFS,Ridge,0.0,N/A,0,SFS - Ridge
